user_id,year_month,total_spend,total_income,spend_food,spend_rent,spend_academic,spend_groceries,avg_daily_spend,median_transaction,max_transaction,num_transactions,weekend_spend_ratio,recurring_share,savings_rate,label_anomalous
U00099,2025-11,11715.69,12020.19,2079.29,3704.83,2799.96,1383.2,901.21,179.58,3704.83,34,0.2309,0.3162,0.0253,False
U00100,2025-08,17586.46,21470.05,2996.55,2901.71,3985.91,3287.69,606.43,176.78,2901.71,72,0.2944,0.165,0.1809,False
U00100,2025-09,24011.62,26100.1,2853.63,6595.48,5651.89,3869.12,857.56,227.1,6595.48,68,0.1797,0.2747,0.08,False
U00100,2025-10,26306.49,22284.48,3756.77,7296.2,6921.69,3389.46,876.88,167.69,7296.2,89,0.1881,0.2774,-0.1805,False
U00100,2025-11,13960.07,16376.71,1188.59,5195.84,2162.83,1324.21,1396.01,220.37,5195.84,39,0.2654,0.3722,0.1476,False
U00101,2025-08,24190.16,25571.45,4194.74,3171.97,5510.52,2787.38,834.14,185.42,3171.97,93,0.4355,0.1311,0.054,False
U00101,2025-09,17849.39,25263.7,1991.48,3763.26,4476.34,2496.93,686.52,147.89,3763.26,64,0.2268,0.2108,0.2935,False
U00101,2025-10,19808.7,24708.84,3448.37,3042.17,2879.51,3471.31,733.66,209.14,3042.17,71,0.3752,0.1536,0.1983,False
U00101,2025-11,10728.68,17620.65,907.83,3686.38,1994.61,1663.07,894.06,182.92,3686.38,29,0.149,0.3436,0.3911,False
U00102,2025-08,13220.87,22167.87,882.21,3887.56,3721.5,2797.02,489.66,136.88,3887.56,55,0.1432,0.294,0.4036,False
U00102,2025-09,13254.9,22167.87,996.04,4998.21,2620.19,1252.96,576.3,127.64,4998.21,46,0.607,0.3771,0.4021,False
U00102,2025-10,13644.57,22167.87,1600.86,3721.59,2061.53,3064.63,505.35,154.03,3721.59,52,0.2406,0.2728,0.3845,False
U00102,2025-11,8164.98,22167.87,323.78,3977.86,1286.94,505.67,742.27,152.57,3977.86,29,0.0708,0.4872,0.6317,False
U00103,2025-08,18293.83,24512.88,3968.56,0.0,5788.2,2227.62,677.55,158.11,1299.56,83,0.2894,0.0,0.2537,False
U00103,2025-09,15304.07,24512.88,2943.34,0.0,2198.93,3641.98,588.62,182.48,924.19,71,0.3474,0.0,0.3757,False
U00103,2025-10,21994.18,24512.88,3178.24,0.0,4414.52,3885.93,733.14,194.56,951.07,90,0.4089,0.0,0.1028,False
U00103,2025-11,12674.66,24512.88,1288.67,0.0,5477.79,1444.57,974.97,221.83,1180.81,50,0.313,0.0,0.4829,False
U00104,2025-08,27837.86,18409.98,2963.87,5176.41,10860.67,1559.22,994.21,190.35,5176.41,85,0.5465,0.1859,-0.5121,False
U00104,2025-09,27986.61,18409.98,2735.66,7536.96,9351.4,1772.95,965.06,186.28,7536.96,84,0.1719,0.2693,-0.5202,False
U00104,2025-10,22174.39,18409.98,2572.01,3801.04,6666.36,2697.61,791.94,179.99,3801.04,75,0.3464,0.1714,-0.2045,False
U00104,2025-11,7710.14,18409.98,1155.49,4799.72,0.0,167.05,700.92,139.8,4799.72,22,0.0578,0.6225,0.5812,False
U00105,2025-08,30377.74,11733.81,8966.32,4852.88,9356.14,3245.93,1047.51,213.31,4852.88,97,0.4201,0.1598,-1.5889,True
U00105,2025-09,25328.39,11733.81,8562.84,3268.0,4795.43,1931.53,873.39,218.38,3268.0,89,0.4883,0.129,-1.1586,True
U00105,2025-10,27474.16,11733.81,8604.13,4101.48,5542.45,2798.79,886.26,186.87,4101.48,102,0.1813,0.1493,-1.3415,True
U00105,2025-11,16554.22,11733.81,3590.9,7032.47,2669.63,1216.13,1504.93,210.83,7032.47,37,0.2508,0.4248,-0.4108,False
U00106,2025-08,25517.1,23369.08,8737.8,0.0,8324.46,3191.2,850.57,203.82,1180.68,88,0.3738,0.0,-0.0919,False
U00106,2025-09,17877.28,23369.08,7392.64,0.0,5837.94,2157.98,687.59,177.17,1561.78,72,0.2524,0.0,0.235,False
U00106,2025-10,19941.7,23369.08,10201.88,0.0,6172.5,1665.89,643.28,178.18,1169.8,87,0.3309,0.0,0.1467,True
U00106,2025-11,10031.1,23369.08,4529.22,0.0,2108.94,1853.44,771.62,179.57,698.95,44,0.3016,0.0,0.5708,False
U00107,2025-08,17752.84,40466.54,1887.85,0.0,5822.74,1746.39,591.76,165.74,1741.7,76,0.4664,0.0,0.5613,False
U00107,2025-09,12656.01,34875.52,2837.99,0.0,4109.03,2365.85,527.33,189.15,628.17,58,0.3137,0.0,0.6371,False
U00107,2025-10,18028.17,35505.82,3791.71,0.0,4893.42,2994.63,600.94,179.97,599.04,89,0.2206,0.0,0.4922,False
U00107,2025-11,4572.41,27085.98,979.79,0.0,481.24,719.75,508.05,162.34,509.35,26,0.4236,0.0,0.8312,False
U00108,2025-08,55974.9,22152.47,5592.65,5292.63,0.0,6269.52,1930.17,283.05,5292.63,117,0.2987,0.0946,-1.5268,False
U00108,2025-09,49040.98,17864.31,4655.66,4603.46,0.0,5624.74,1634.7,271.09,4603.46,110,0.2378,0.0939,-1.7452,False
U00108,2025-10,52376.96,17864.31,4716.69,7658.25,0.0,6282.9,1806.1,242.19,7658.25,123,0.2752,0.1462,-1.9319,False
U00108,2025-11,32789.53,17864.31,1332.49,5881.11,0.0,2504.18,2732.46,299.18,5881.11,53,0.202,0.1794,-0.8355,False
U00109,2025-08,12599.26,14337.76,2113.2,0.0,4197.71,2472.07,449.97,139.92,936.76,65,0.2493,0.0,0.1213,False
U00109,2025-09,10048.94,14337.76,552.62,0.0,3640.24,1991.52,401.96,121.45,930.89,58,0.2321,0.0,0.2991,False
U00109,2025-10,9869.51,14337.76,518.08,0.0,4412.08,1778.15,365.54,203.47,553.71,49,0.2178,0.0,0.3116,False
U00109,2025-11,3697.6,14337.76,417.57,0.0,1107.58,574.1,410.84,174.75,558.73,19,0.3988,0.0,0.7421,False
U00110,2025-08,19105.5,27080.77,1962.22,0.0,8015.67,1472.36,682.34,191.61,779.01,78,0.3523,0.0,0.2945,False
U00110,2025-09,22781.4,27080.77,4438.11,0.0,6517.93,3286.58,759.38,170.47,1782.98,99,0.2181,0.0,0.1588,False
U00110,2025-10,18309.59,27080.77,3911.49,0.0,6211.78,2136.4,631.37,175.9,768.22,75,0.2814,0.0,0.3239,False
U00110,2025-11,3991.47,27080.77,1040.34,0.0,489.66,102.81,443.5,126.54,489.66,27,0.2009,0.0,0.8526,False
U00111,2025-08,21774.22,16345.15,4905.33,0.0,3140.72,5851.96,702.39,183.36,931.86,90,0.2798,0.0,-0.3322,False
U00111,2025-09,17544.65,16345.15,4333.59,0.0,3883.02,1330.75,604.99,179.6,875.15,81,0.2413,0.0,-0.0734,False
U00111,2025-10,22157.39,16345.15,4835.72,0.0,8692.04,2665.85,791.34,245.72,1657.49,74,0.267,0.0,-0.3556,False
U00111,2025-11,8683.16,16345.15,1214.09,0.0,2660.67,1131.61,789.38,187.08,844.38,35,0.4988,0.0,0.4688,False
U00112,2025-08,22725.85,13052.71,4498.96,4426.86,4645.52,2998.77,733.09,159.64,4426.86,88,0.2376,0.1948,-0.7411,False
U00112,2025-09,21647.97,13052.71,3215.95,3929.74,2648.49,2632.68,746.48,180.58,3929.74,80,0.3401,0.1815,-0.6585,False
U00112,2025-10,18741.97,13052.71,2814.36,5094.74,2570.21,2610.26,669.36,158.81,5094.74,72,0.4253,0.2718,-0.4359,False
U00112,2025-11,7939.37,13052.71,660.9,2572.83,1780.86,1067.71,793.94,200.31,2572.83,25,0.5594,0.3241,0.3917,False
U00113,2025-08,24273.91,31134.82,4478.63,4206.85,7385.84,3000.57,837.03,172.43,4206.85,93,0.3477,0.1733,0.2204,False
U00113,2025-09,24751.15,30151.46,1644.8,3993.36,8427.78,3197.52,951.97,202.18,3993.36,79,0.2865,0.1613,0.1791,False
U00113,2025-10,25441.73,32697.2,5429.9,5664.6,4448.91,2466.65,820.7,187.93,5664.6,90,0.3948,0.2226,0.2219,False
U00113,2025-11,16487.02,22894.5,2363.36,7877.4,2282.37,1986.27,1648.7,179.01,7877.4,36,0.3228,0.4778,0.2799,False
U00114,2025-08,34974.77,32712.76,5495.64,11511.6,7734.66,4094.06,1128.22,199.88,5755.8,96,0.5357,0.3291,-0.0691,False
U00114,2025-09,22885.38,29389.82,2237.68,3826.69,7912.54,2728.54,847.61,177.77,3826.69,71,0.1764,0.1672,0.2213,False
U00114,2025-10,26301.14,29384.69,4239.87,3744.47,8010.81,2685.27,906.94,172.5,3744.47,94,0.356,0.1424,0.1049,False
U00114,2025-11,9136.42,23051.01,1431.09,4174.39,1965.73,0.0,761.37,126.4,4174.39,29,0.2249,0.4569,0.6036,False
U00115,2025-08,23355.89,16556.2,3454.76,3644.7,5171.69,2912.09,805.38,191.45,3644.7,82,0.4633,0.1561,-0.4107,False
U00115,2025-09,18427.69,16556.2,1689.04,2736.36,3859.15,3663.44,635.44,212.32,2736.36,70,0.1489,0.1485,-0.113,False
U00115,2025-10,57264.31,16556.2,7154.84,4158.7,0.0,4641.47,1974.63,319.19,4158.7,90,0.2351,0.0726,-2.4588,True
U00115,2025-11,18337.78,16556.2,1321.17,7763.39,3097.65,930.91,1528.15,196.12,7763.39,37,0.2273,0.4234,-0.1076,False
U00116,2025-08,17908.2,19097.55,856.75,6503.77,4611.25,2088.5,639.58,174.53,6503.77,56,0.1911,0.3632,0.0623,False
U00116,2025-09,32774.82,19097.55,1241.68,23152.34,2756.01,1907.03,1310.99,124.0,23152.34,58,0.0887,0.7064,-0.7162,True
U00116,2025-10,18754.85,19097.55,1618.85,6533.81,4065.38,2380.74,721.34,119.15,6533.81,74,0.5659,0.3484,0.0179,False
U00116,2025-11,12800.36,19097.55,602.98,7642.52,1835.68,759.47,1066.7,205.61,7642.52,28,0.1311,0.5971,0.3297,False
U00117,2025-08,22724.55,14352.71,5242.59,0.0,9053.69,3430.2,783.61,219.78,1687.88,78,0.4605,0.0,-0.5833,False
U00117,2025-09,19033.09,14352.71,2416.51,0.0,8358.31,1800.38,679.75,167.3,1930.72,75,0.1482,0.0,-0.3261,False
U00117,2025-10,16166.28,14352.71,4362.26,0.0,3706.59,2717.99,538.88,171.99,776.75,76,0.3334,0.0,-0.1264,False
U00117,2025-11,6881.38,14352.71,1454.43,0.0,2925.9,270.36,529.34,155.84,1312.26,29,0.1741,0.0,0.5206,False
U00118,2025-08,19012.49,25213.71,3762.26,0.0,6261.79,3032.71,633.75,181.46,1309.22,78,0.2186,0.0,0.2459,False
U00118,2025-09,17199.13,27114.26,3336.55,0.0,5018.39,3063.17,573.3,159.58,669.92,81,0.2569,0.0,0.3657,False
U00118,2025-10,18020.83,27175.27,2461.59,0.0,6961.07,1010.0,693.11,198.78,1129.59,79,0.3138,0.0,0.3369,False
U00118,2025-11,5856.44,19669.23,953.63,0.0,2113.25,1447.33,532.4,169.24,621.75,25,0.283,0.0,0.7023,False
U00119,2025-08,50458.24,11820.67,4219.39,0.0,0.0,4442.05,1627.69,271.68,2353.56,111,0.2367,0.0,-3.2686,False
U00119,2025-09,41647.13,11820.67,2482.46,0.0,0.0,7057.22,1436.11,275.53,2666.19,107,0.2407,0.0,-2.5232,False
U00119,2025-10,38283.32,11820.67,2470.29,0.0,0.0,5350.68,1234.95,225.96,1780.88,109,0.2609,0.0,-2.2387,False
U00119,2025-11,15587.16,11820.67,1685.97,0.0,0.0,3472.9,1298.93,220.13,1992.24,44,0.2828,0.0,-0.3186,False
U00120,2025-08,24341.91,17388.63,8929.87,0.0,10570.69,1186.6,839.38,208.68,2312.18,88,0.2503,0.0,-0.3999,True
U00120,2025-09,20586.14,17388.63,8729.81,0.0,5655.33,2425.71,686.2,238.12,1071.05,71,0.2705,0.0,-0.1839,True
U00120,2025-10,21028.35,17388.63,10011.79,0.0,2559.29,2578.06,678.33,203.05,851.36,85,0.3247,0.0,-0.2093,True
U00120,2025-11,11185.85,17388.63,3925.05,0.0,3974.28,542.34,1016.9,186.74,1577.37,41,0.2124,0.0,0.3567,False
U00121,2025-08,19794.21,24615.35,8298.94,3072.6,3683.48,1455.58,706.94,167.22,3072.6,83,0.3558,0.1552,0.1959,True
U00121,2025-09,26371.12,18623.91,8463.74,7271.56,4972.75,1378.99,879.04,151.9,7271.56,93,0.2144,0.2757,-0.416,True
U00121,2025-10,23073.07,18623.91,7680.71,3275.04,4002.35,4629.11,769.1,199.34,3275.04,86,0.3927,0.1419,-0.2389,True
U00121,2025-11,16572.12,18623.91,4113.96,8893.24,1393.37,550.75,1381.01,216.77,8893.24,34,0.7029,0.5366,0.1102,False
U00122,2025-08,18358.75,26604.21,3872.34,0.0,4177.75,2666.95,679.95,183.25,1620.43,76,0.5484,0.0,0.3099,False
U00122,2025-09,17845.05,26121.7,3328.67,0.0,3657.8,3115.61,637.32,186.52,891.28,80,0.3722,0.0,0.3168,False
U00122,2025-10,17866.27,26554.16,3721.69,0.0,4570.09,4402.33,661.71,191.1,1136.21,77,0.2701,0.0,0.3272,False
U00122,2025-11,7235.18,19189.73,1006.48,0.0,3207.66,671.61,657.74,175.86,1078.65,31,0.2911,0.0,0.623,False
U00123,2025-08,24361.99,17480.41,3780.28,4349.82,7509.81,2453.64,840.07,201.41,4349.82,78,0.3452,0.1785,-0.3937,False
U00123,2025-09,22635.22,17480.41,2688.61,4334.83,4760.71,2699.74,780.52,180.04,4334.83,83,0.4378,0.1915,-0.2949,False
U00123,2025-10,28256.35,17480.41,3023.89,5474.66,7087.83,4324.05,911.5,190.23,5474.66,83,0.3365,0.1937,-0.6165,False
U00123,2025-11,9792.08,17480.41,907.73,3904.82,1201.55,1633.74,816.01,179.78,3904.82,31,0.1905,0.3988,0.4398,False
U00124,2025-08,21453.57,17384.02,3367.39,0.0,5618.34,3372.23,715.12,181.6,1148.61,86,0.3637,0.0,-0.2341,False
U00124,2025-09,19457.49,9412.57,2815.19,0.0,7044.33,4086.8,720.65,175.02,1725.45,71,0.2543,0.0,-1.0672,False
U00124,2025-10,20879.87,9463.45,3454.43,0.0,3714.86,2902.92,773.33,175.29,1445.55,76,0.1771,0.0,-1.2064,False
U00124,2025-11,7106.91,17384.02,1470.41,0.0,1789.42,472.75,592.24,175.61,1130.02,32,0.3217,0.0,0.5912,False
U00125,2025-08,35760.98,12049.52,2837.19,0.0,0.0,4410.16,1192.03,226.12,2926.83,94,0.3668,0.0,-1.9678,False
U00125,2025-09,35735.04,12049.52,3390.8,0.0,0.0,7159.36,1191.17,240.75,2329.62,106,0.3089,0.0,-1.9657,False
U00125,2025-10,31005.53,12049.52,3656.99,0.0,0.0,5446.55,1107.34,210.9,1446.31,97,0.2191,0.0,-1.5732,False
U00125,2025-11,13792.65,12049.52,1235.17,0.0,0.0,1953.37,1060.97,265.73,1168.1,39,0.3371,0.0,-0.1447,False
U00126,2025-08,22207.85,13415.69,1923.94,8668.18,4717.61,2391.23,854.15,150.88,8668.18,71,0.6189,0.3903,-0.6554,False
U00126,2025-09,18506.25,13415.69,1120.82,7989.18,4418.38,1464.97,771.09,150.22,7989.18,56,0.0633,0.4317,-0.3794,False
U00126,2025-10,21090.53,13415.69,1469.14,7066.0,3267.76,2253.9,753.23,174.12,7066.0,73,0.2116,0.335,-0.5721,False
U00126,2025-11,8209.77,13415.69,475.44,3731.75,1058.49,945.78,631.52,122.55,3731.75,30,0.287,0.4545,0.388,False
U00127,2025-08,17888.77,31267.77,1600.93,4197.73,4056.53,2522.77,662.55,194.46,4197.73,61,0.2137,0.2347,0.4279,False
U00127,2025-09,15505.39,31267.77,1097.88,3288.4,6818.14,1212.85,574.27,146.25,3288.4,58,0.2082,0.2121,0.5041,False
U00127,2025-10,14604.67,31267.77,855.15,4064.96,4450.92,1897.43,584.19,148.27,4064.96,59,0.2444,0.2783,0.5329,False
U00127,2025-11,8600.97,31267.77,348.97,3808.74,2302.8,311.9,860.1,121.05,3808.74,25,0.2819,0.4428,0.7249,False
U00128,2025-08,21112.84,32802.87,3168.78,3989.33,5740.06,2782.18,703.76,174.64,3989.33,75,0.2118,0.189,0.3564,False
U00128,2025-09,22770.38,28677.39,1899.68,4684.98,8485.06,2353.88,875.78,173.93,4684.98,69,0.1417,0.2057,0.206,False
U00128,2025-10,25942.55,28822.5,5412.31,3391.68,7230.0,3038.97,894.57,159.46,3391.68,105,0.3308,0.1307,0.0999,False
U00128,2025-11,9061.23,21659.83,1423.02,3176.25,750.87,1245.77,697.02,183.2,3176.25,32,0.6029,0.3505,0.5817,False
U00129,2025-08,20537.63,25884.16,3854.4,3803.53,4966.4,1493.45,760.65,193.62,3803.53,74,0.287,0.1852,0.2066,False
U00129,2025-09,14497.49,21864.51,3463.98,3119.39,1739.4,1341.2,517.77,145.3,3119.39,68,0.1797,0.2152,0.3369,False
U00129,2025-10,21183.75,21864.51,1805.4,5686.75,4467.05,3279.46,756.56,169.46,5686.75,63,0.2844,0.2684,0.0311,False
U00129,2025-11,22816.47,21864.51,969.22,8940.34,8298.11,1450.3,1755.11,211.18,8940.34,45,0.2289,0.3918,-0.0435,False
U00130,2025-08,19089.21,18743.7,3745.32,0.0,7484.02,2880.46,658.25,155.31,1950.75,85,0.5007,0.0,-0.0184,False
U00130,2025-09,16816.17,18743.7,2355.95,0.0,5598.01,2186.35,622.82,174.37,967.04,67,0.4019,0.0,0.1028,False
U00130,2025-10,19527.44,18743.7,3489.68,0.0,6317.82,3261.4,697.41,185.5,917.09,81,0.4403,0.0,-0.0418,False
U00130,2025-11,9052.6,18743.7,2324.54,0.0,3026.58,1063.51,696.35,184.19,1457.24,36,0.3562,0.0,0.517,False
U00131,2025-08,18759.51,17033.78,4215.02,0.0,4713.59,2657.98,625.32,174.3,701.61,84,0.2973,0.0,-0.1013,False
U00131,2025-09,14665.8,17033.78,1240.65,0.0,3346.7,3566.57,564.07,161.51,797.39,64,0.2814,0.0,0.139,False
U00131,2025-10,19546.45,17033.78,2756.21,0.0,6238.37,2619.43,651.55,175.57,1287.99,78,0.2885,0.0,-0.1475,False
U00131,2025-11,5943.91,17033.78,297.88,0.0,2265.38,396.94,540.36,229.03,697.0,24,0.3836,0.0,0.6511,False
U00132,2025-08,15495.61,10109.92,2194.88,3384.9,2475.74,2556.71,619.82,173.68,3384.9,65,0.3243,0.2184,-0.5327,False
U00132,2025-09,26483.6,10109.92,3339.13,4867.45,8284.15,3194.42,980.87,186.23,4867.45,79,0.3267,0.1838,-1.6196,False
U00132,2025-10,19320.41,10109.92,3219.91,4988.66,3498.11,2355.03,690.01,164.94,4988.66,70,0.2727,0.2582,-0.911,False
U00132,2025-11,11717.52,10109.92,1686.32,4049.28,3392.45,429.65,976.46,204.65,4049.28,32,0.3629,0.3456,-0.159,False
U00133,2025-08,16669.71,31959.66,3097.65,0.0,5295.13,3299.86,574.82,147.69,1017.72,77,0.2512,0.0,0.4784,False
U00133,2025-09,19758.78,31277.8,3460.23,0.0,5665.79,5023.51,759.95,190.77,1530.37,78,0.3214,0.0,0.3683,False
U00133,2025-10,12796.01,32386.46,1714.21,0.0,2497.73,3531.23,473.93,174.6,1077.05,56,0.2577,0.0,0.6049,False
U00133,2025-11,8971.44,24667.18,1063.32,0.0,5189.53,1095.91,747.62,201.7,2138.6,29,0.1392,0.0,0.6363,False
U00134,2025-08,8697.46,19190.17,1359.72,0.0,4109.52,1549.27,334.52,129.41,722.26,47,0.3862,0.0,0.5468,False
U00134,2025-09,7776.14,14739.37,582.04,0.0,3539.92,1049.02,338.09,122.94,585.14,50,0.2112,0.0,0.4724,False
U00134,2025-10,9650.54,14739.37,1033.13,0.0,3645.07,1486.13,386.02,172.58,670.69,50,0.2805,0.0,0.3453,False
U00134,2025-11,6002.05,14739.37,956.36,0.0,941.52,1257.5,500.17,169.79,665.36,29,0.0817,0.0,0.5928,False
U00135,2025-08,18814.91,14303.38,3640.05,0.0,4395.88,2979.39,648.79,185.92,1053.32,79,0.3524,0.0,-0.3154,False
U00135,2025-09,17716.66,14303.38,3102.51,0.0,3471.76,3677.44,610.92,176.18,626.56,82,0.2728,0.0,-0.2386,False
U00135,2025-10,17333.03,14303.38,2819.47,0.0,5096.32,3713.3,597.69,174.04,1128.69,71,0.2099,0.0,-0.2118,False
U00135,2025-11,5778.94,14303.38,1280.64,0.0,1408.26,382.66,444.53,145.76,892.38,31,0.2706,0.0,0.596,False
U00136,2025-08,22737.65,17419.24,3173.0,4511.6,6878.08,1262.57,842.14,191.68,4511.6,75,0.2557,0.1984,-0.3053,False
U00136,2025-09,24139.83,17419.24,4187.9,5756.32,5973.5,2466.99,832.41,192.95,5756.32,77,0.2407,0.2385,-0.3858,False
U00136,2025-10,17252.1,17419.24,2201.72,4933.49,2467.15,3361.77,663.54,159.23,4933.49,57,0.4721,0.286,0.0096,False
U00136,2025-11,12116.74,17419.24,506.22,6926.67,1748.8,365.89,1211.67,198.47,6926.67,23,0.2727,0.5717,0.3044,False
U00137,2025-08,17878.16,15519.51,1353.25,5292.93,4638.27,2861.91,595.94,130.78,5292.93,67,0.2186,0.2961,-0.152,False
U00137,2025-09,14053.56,15519.51,1129.25,3001.42,4527.97,1819.8,585.56,198.86,3001.42,51,0.1633,0.2136,0.0945,False
U00137,2025-10,17979.6,15519.51,1634.55,4671.64,4149.85,2438.06,642.13,143.11,4671.64,68,0.256,0.2598,-0.1585,False
U00137,2025-11,9867.3,15519.51,687.27,4189.52,3018.62,613.07,897.03,144.18,4189.52,28,0.2766,0.4246,0.3642,False
U00138,2025-08,21804.39,23172.14,3250.66,4861.88,3096.07,1373.72,807.57,175.16,4861.88,80,0.5156,0.223,0.059,False
U00138,2025-09,22601.3,8528.44,4196.56,4614.28,4950.62,2477.57,779.36,169.82,4614.28,85,0.2429,0.2042,-1.6501,True
U00138,2025-10,25288.03,17952.28,3958.32,6733.08,4703.05,1740.6,972.62,214.9,6733.08,75,0.1707,0.2663,-0.4086,False
U00138,2025-11,9889.76,8961.52,1132.4,4249.47,3298.11,426.5,988.98,173.79,4249.47,24,0.186,0.4297,-0.1036,True
U00139,2025-08,54950.79,17019.89,9903.52,5427.07,0.0,2761.88,1894.85,369.53,5427.07,76,0.5796,0.0988,-2.2286,True
U00139,2025-09,21046.2,17019.89,2317.96,3608.17,6623.91,1766.56,779.49,174.0,3608.17,70,0.4037,0.1714,-0.2366,False
U00139,2025-10,24452.15,17019.89,5868.91,6834.18,4737.67,3227.36,815.07,157.44,6834.18,83,0.204,0.2795,-0.4367,False
U00139,2025-11,97066.11,17019.89,1451.51,6580.78,3751.33,2572.21,8088.84,220.13,79686.29,40,0.0362,0.0678,-4.7031,True
U00140,2025-08,26313.75,19400.13,1653.97,6550.39,5618.89,2205.52,907.37,146.94,6550.39,85,0.2839,0.2489,-0.3564,False
U00140,2025-09,24673.51,19400.13,2656.76,6071.03,8664.25,2838.69,948.98,173.23,6071.03,78,0.2398,0.2461,-0.2718,False
U00140,2025-10,22319.73,19400.13,2312.28,3928.62,7480.56,3105.2,797.13,159.41,3928.62,84,0.4253,0.176,-0.1505,False
U00140,2025-11,16232.2,19400.13,631.13,4529.07,5724.59,1162.79,1352.68,258.69,4529.07,38,0.3093,0.279,0.1633,False
U00141,2025-08,15243.1,15024.62,922.52,3953.91,4857.97,1219.63,609.72,147.64,3953.91,56,0.583,0.2594,-0.0145,False
U00141,2025-09,15045.03,15024.62,542.19,4666.97,3927.5,2521.72,626.88,167.61,4666.97,56,0.2179,0.3102,-0.0014,False
U00141,2025-10,9684.18,8373.22,905.69,3614.64,1747.1,1090.57,440.19,134.19,3614.64,44,0.2177,0.3733,-0.1566,False
U00141,2025-11,9870.54,15024.62,783.47,4016.61,2335.75,376.69,822.54,126.3,4016.61,32,0.2016,0.4069,0.343,False
U00142,2025-08,32723.25,28817.1,3626.87,0.0,0.0,4169.48,1090.78,255.43,1701.58,101,0.3466,0.0,-0.1355,False
U00142,2025-09,38422.52,26059.82,2801.4,0.0,0.0,4853.96,1280.75,234.29,2172.02,106,0.2742,0.0,-0.4744,False
U00142,2025-10,47813.18,27738.42,3672.34,0.0,0.0,4665.02,1593.77,258.66,4817.64,103,0.26,0.0,-0.7237,False
U00142,2025-11,10637.18,19955.58,1016.1,0.0,0.0,1513.42,967.02,283.83,1705.68,29,0.3542,0.0,0.467,False
U00143,2025-08,15369.11,11725.26,1049.99,5588.83,2883.9,2004.94,614.76,113.22,5588.83,58,0.631,0.3636,-0.3108,False
U00143,2025-09,15105.17,11725.26,1076.99,2940.14,6459.8,1769.33,629.38,193.93,2940.14,52,0.4523,0.1946,-0.2883,False
U00143,2025-10,16910.31,11725.26,1649.57,4250.99,5444.7,1282.8,603.94,134.44,4250.99,66,0.1514,0.2514,-0.4422,False
U00143,2025-11,6242.3,11725.26,256.51,3321.97,1761.51,207.84,480.18,142.59,3321.97,22,0.1531,0.5322,0.4676,False
U00144,2025-08,12424.35,20923.92,670.23,4158.92,3564.65,2363.72,496.97,110.61,4158.92,54,0.1936,0.3347,0.4062,False
U00144,2025-09,14306.49,20923.92,758.41,3007.74,3662.8,1747.59,529.87,159.07,3007.74,60,0.3524,0.2102,0.3163,False
U00144,2025-10,18799.11,10183.36,1631.54,6609.32,4082.77,1799.06,723.04,181.02,6609.32,57,0.5264,0.3516,-0.8461,True
U00144,2025-11,8231.43,10929.77,461.44,3999.43,1160.88,1063.27,685.95,139.39,3999.43,28,0.2599,0.4859,0.2469,False
U00145,2025-08,47111.18,50615.87,5352.78,5328.05,0.0,5248.3,1624.52,240.65,5328.05,126,0.2918,0.1131,0.0692,False
U00145,2025-09,45174.24,45463.09,3540.4,4572.73,0.0,4634.96,1557.73,253.32,4572.73,116,0.2907,0.1012,0.0064,False
U00145,2025-10,58785.85,48182.95,7119.18,4649.14,0.0,8863.55,1896.32,293.67,4649.14,131,0.4015,0.0791,-0.2201,False
U00145,2025-11,26604.91,38892.63,2282.96,5140.88,0.0,1650.68,2046.53,273.89,5140.88,54,0.3879,0.1932,0.3159,False
U00146,2025-08,23824.82,17993.49,2602.39,5766.64,3889.52,2632.64,882.4,167.05,5766.64,86,0.4124,0.242,-0.3241,False
U00146,2025-09,24474.42,12635.61,3193.28,7372.63,4211.81,4813.37,815.81,164.15,7372.63,79,0.193,0.3012,-0.9369,False
U00146,2025-10,21236.13,12635.61,5029.54,4178.7,3559.46,2083.02,732.28,211.65,4178.7,70,0.3445,0.1968,-0.6807,False
U00146,2025-11,10864.36,12635.61,1123.34,4432.05,1356.73,1834.19,987.67,231.01,4432.05,26,0.3236,0.4079,0.1402,False
U00147,2025-08,16719.58,28094.95,1558.45,3677.25,3388.27,1864.52,643.06,197.7,3677.25,56,0.3472,0.2199,0.4049,False
U00147,2025-09,23665.85,28094.95,2767.34,6010.87,6628.18,254.98,816.06,181.41,6010.87,69,0.1067,0.254,0.1576,False
U00147,2025-10,23510.7,28094.95,3602.32,5387.12,6866.06,3639.11,810.71,211.93,5387.12,70,0.4572,0.2291,0.1632,False
U00147,2025-11,11235.77,28094.95,1268.42,4571.84,2746.25,1049.54,936.31,203.52,4571.84,31,0.2065,0.4069,0.6001,False
U00148,2025-08,14838.32,27534.17,3638.32,0.0,3573.6,2663.66,529.94,169.95,810.29,73,0.4265,0.0,0.4611,False
U00148,2025-09,16185.54,19042.55,2149.43,0.0,3692.07,2908.95,599.46,192.36,1234.83,63,0.2766,0.0,0.15,False
U00148,2025-10,17512.02,26323.73,3891.0,0.0,3386.6,1804.86,583.73,192.9,1549.15,77,0.1908,0.0,0.3347,False
U00148,2025-11,7553.82,19871.38,418.26,0.0,2713.76,2635.93,629.48,281.73,1065.18,25,0.2305,0.0,0.6199,False
U00149,2025-08,22968.77,14045.76,14795.09,0.0,3840.11,2388.86,765.63,221.96,1338.04,92,0.3609,0.0,-0.6353,True
